DV_NE,1992,4,257.06
DV_NE,1993,1,254.64
DV_NE,1993,2,256.19
DV_NE,1993,3,256.35
DV_NE,1993,4,257.72
DV_NE,1994,1,257.32
DV_NE,1994,2,253.01
DV_NE,1994,3,251.26
DV_NE,1994,4,248.98
DV_NE,1995,1,249.53
DV_NE,1995,2,253.53
DV_NE,1995,3,258.16
DV_NE,1995,4,259.44
DV_NE,1996,1,262.9
DV_NE,1996,2,261.08
DV_NE,1996,3,260.58
DV_NE,1996,4,263.13
DV_NE,1997,1,264.9
DV_NE,1997,2,267.15
DV_NE,1997,3,270.82
DV_NE,1997,4,274.35
DV_NE,1998,1,278.85
DV_NE,1998,2,282
DV_NE,1998,3,286.99
DV_NE,1998,4,291.04
DV_NE,1999,1,295.55
DV_NE,1999,2,302.34
DV_NE,1999,3,311.46
DV_NE,1999,4,316.77
DV_NE,2000,1,326.93
DV_NE,2000,2,336.57
DV_NE,2000,3,346.61
DV_NE,2000,4,353.81
DV_NE,2001,1,362.74
DV_NE,2001,2,372.43
DV_NE,2001,3,383.94
DV_NE,2001,4,390.99
DV_NE,2002,1,401.29
DV_NE,2002,2,414.89
DV_NE,2002,3,426.85
DV_NE,2002,4,435.98
DV_NE,2003,1,443.68
DV_NE,2003,2,451.02
DV_NE,2003,3,461.81
DV_NE,2003,4,481.27
DV_NE,2004,1,489.81
DV_NE,2004,2,503.73
DV_NE,2004,3,529.31
DV_NE,2004,4,539.31
DV_NE,2005,1,552.44
DV_NE,2005,2,567.76
DV_NE,2005,3,580.33
DV_NE,2005,4,587.77
DV_NE,2006,1,592.17
DV_NE,2006,2,589.85
DV_NE,2006,3,588.55
DV_NE,2006,4,592
DV_NE,2007,1,591.82
DV_NE,2007,2,585.57
DV_NE,2007,3,577.88
DV_NE,2007,4,578.42
DV_NE,2008,1,577.68
DV_NE,2008,2,562.46
DV_NE,2008,3,547.35
DV_NE,2008,4,545.35
DV_NE,2009,1,547.74
DV_NE,2009,2,532.74
DV_NE,2009,3,521.28
DV_NE,2009,4,520.03
DV_NE,2010,1,515.86
DV_NE,2010,2,512.2
DV_NE,2010,3,517.07
DV_NE,2010,4,516.93
DV_NE,2011,1,507.28
DV_NE,2011,2,499.46
DV_NE,2011,3,502.4
DV_NE,2011,4,504.71
DV_NE,2012,1,499.41
DV_NE,2012,2,496.24
DV_NE,2012,3,498.44
DV_NE,2012,4,500.49
DV_NE,2013,1,500.72
DV_NE,2013,2,502.61
DV_NE,2013,3,506.36
DV_NE,2013,4,507.31
DV_NE,2014,1,508.75
DV_NE,2014,2,517.29
DV_NE,2014,3,524.51
DV_NE,2014,4,526.63
DV_NE,2015,1,529.83
DV_NE,2015,2,536.06
DV_PAC,1975,1,43.47
DV_PAC,1975,2,44.46
DV_PAC,1975,3,46.15
DV_PAC,1975,4,47.17
DV_PAC,1976,1,49.2
DV_PAC,1976,2,51.57
DV_PAC,1976,3,54.67
DV_PAC,1976,4,56.65
DV_PAC,1977,1,59.15
DV_PAC,1977,2,63.47
DV_PAC,1977,3,68.34
DV_PAC,1977,4,71.15
DV_PAC,1978,1,73.78
DV_PAC,1978,2,77.09
DV_PAC,1978,3,80.03
DV_PAC,1978,4,83.16
DV_PAC,1979,1,86.13
DV_PAC,1979,2,90
DV_PAC,1979,3,93.92
DV_PAC,1979,4,96.83
DV_PAC,1980,1,100
DV_PAC,1980,2,101.81
DV_PAC,1980,3,105.43
DV_PAC,1980,4,106.76
DV_PAC,1981,1,107.5
DV_PAC,1981,2,110.14
DV_PAC,1981,3,112.21
DV_PAC,1981,4,111.51
DV_PAC,1982,1,114.31
DV_PAC,1982,2,113.71
DV_PAC,1982,3,113.73
DV_PAC,1982,4,115.06
DV_PAC,1983,1,115.95
DV_PAC,1983,2,116.05
DV_PAC,1983,3,115.76
DV_PAC,1983,4,115.91
DV_PAC,1984,1,117.69
DV_PAC,1984,2,118.21
DV_PAC,1984,3,119.34
DV_PAC,1984,4,120.67
DV_PAC,1985,1,121.81
DV_PAC,1985,2,123.07
DV_PAC,1985,3,125.2
DV_PAC,1985,4,126.25
DV_PAC,1986,1,127.82
DV_PAC,1986,2,129.81
DV_PAC,1986,3,132.01
DV_PAC,1986,4,134.31
DV_PAC,1987,1,137.35
DV_PAC,1987,2,139.91
DV_PAC,1987,3,143.04
DV_PAC,1987,4,145.85
DV_PAC,1988,1,150.95
DV_PAC,1988,2,155.98
DV_PAC,1988,3,162.65
DV_PAC,1988,4,169.8
DV_PAC,1989,1,176.95
DV_PAC,1989,2,184.46
DV_PAC,1989,3,194.21
DV_PAC,1989,4,200.93
DV_PAC,1990,1,205.75
DV_PAC,1990,2,209.61
DV_PAC,1990,3,212.58
DV_PAC,1990,4,212.31
DV_PAC,1991,1,213.5
DV_PAC,1991,2,213.37
DV_PAC,1991,3,213.96
DV_PAC,1991,4,216.28
DV_PAC,1992,1,216
DV_PAC,1992,2,214.96
DV_PAC,1992,3,215.66
DV_PAC,1992,4,214.95
DV_PAC,1993,1,212.92
DV_PAC,1993,2,212.39
DV_PAC,1993,3,212.03
DV_PAC,1993,4,211.94
DV_PAC,1994,1,211.36
DV_PAC,1994,2,209.02
DV_PAC,1994,3,207.62
DV_PAC,1994,4,205.47
DV_PAC,1995,1,205.29
DV_PAC,1995,2,207.61
DV_PAC,1995,3,210.25
DV_PAC,1995,4,210.63
DV_PAC,1996,1,211.26
DV_PAC,1996,2,209.59
DV_PAC,1996,3,209.66
DV_PAC,1996,4,210.98
DV_PAC,1997,1,212.24
DV_PAC,1997,2,214.29
DV_PAC,1997,3,218.49
DV_PAC,1997,4,221.87
DV_PAC,1998,1,226.24
DV_PAC,1998,2,230.47
DV_PAC,1998,3,235.71
DV_PAC,1998,4,239.52
DV_PAC,1999,1,242.64
